PA1320,Santa Ana, Inactivo,PRO1320,CA1320
PA1321,Santa Rosa,Activo,PRO1321,CA1321
PA1322,Tambo, Inactivo,PRO1322,CA1322
PA1323,Santa Ana,Activo,PRO1323,CA1323
PA1324,San Isidro,Activo,PRO1324,CA1324
PA1325,San Isidro,Activo,PRO1325,CA1325
PA1326,San Isidro, Inactivo,PRO1326,CA1326
PA1327,Valle, Inactivo,PRO1327,CA1327
PA1328,Santa Ana,Activo,PRO1328,CA1328
PA1329,La Libertad, Inactivo,PRO1329,CA1329
PA1330,San Isidro, Inactivo,PRO1330,CA1330
PA1331,Valle,Activo,PRO1331,CA1331
PA1332,La Libertad, Inactivo,PRO1332,CA1332
PA1333,Tambo,Activo,PRO1333,CA1333
PA1334,Valle, Inactivo,PRO1334,CA1334
PA1335,Tambo,Activo,PRO1335,CA1335
PA1336,La Libertad,Activo,PRO1336,CA1336
PA1337,Santa Ana,Activo,PRO1337,CA1337
PA1338,La Libertad, Inactivo,PRO1338,CA1338
PA1339,San Isidro, Inactivo,PRO1339,CA1339
PA1340,Santa Rosa,Activo,PRO1340,CA1340
PA1341,Valle, Inactivo,PRO1341,CA1341
PA1342,Santa Ana, Inactivo,PRO1342,CA1342
PA1343,Tambo, Inactivo,PRO1343,CA1343
PA1344,San Isidro,Activo,PRO1344,CA1344
PA1345,San Isidro, Inactivo,PRO1345,CA1345
PA1346,San Isidro,Activo,PRO1346,CA1346
PA1347,La Libertad, Inactivo,PRO1347,CA1347
PA1348,Tambo,Activo,PRO1348,CA1348
PA1349,San Isidro, Inactivo,PRO1349,CA1349
PA1350,Tambo, Inactivo,PRO1350,CA1350
PA1351,San Isidro,Activo,PRO1351,CA1351
PA1352,La Libertad, Inactivo,PRO1352,CA1352
PA1353,Valle, Inactivo,PRO1353,CA1353
PA1354,Santa Rosa, Inactivo,PRO1354,CA1354
PA1355,Valle,Activo,PRO1355,CA1355
PA1356,San Isidro, Inactivo,PRO1356,CA1356
PA1357,Santa Rosa,Activo,PRO1357,CA1357
PA1358,Santa Ana,Activo,PRO1358,CA1358
PA1359,La Libertad, Inactivo,PRO1359,CA1359
PA1360,San Isidro, Inactivo,PRO1360,CA1360
PA1361,La Libertad, Inactivo,PRO1361,CA1361
PA1362,Valle,Activo,PRO1362,CA1362
PA1363,La Libertad,Activo,PRO1363,CA1363
PA1364,San Isidro, Inactivo,PRO1364,CA1364
PA1365,Santa Ana, Inactivo,PRO1365,CA1365
PA1366,Tambo,Activo,PRO1366,CA1366
PA1367,Santa Rosa, Inactivo,PRO1367,CA1367
PA1368,Santa Rosa, Inactivo,PRO1368,CA1368
PA1369,Valle, Inactivo,PRO1369,CA1369
PA1370,San Isidro, Inactivo,PRO1370,CA1370
PA1371,San Isidro,Activo,PRO1371,CA1371
PA1372,Tambo, Inactivo,PRO1372,CA1372
PA1373,Valle, Inactivo,PRO1373,CA1373
PA1374,Santa Ana,Activo,PRO1374,CA1374
PA1375,Santa Ana, Inactivo,PRO1375,CA1375
PA1376,Santa Rosa,Activo,PRO1376,CA1376
PA1377,Valle, Inactivo,PRO1377,CA1377
PA1378,San Isidro,Activo,PRO1378,CA1378
PA1379,Santa Ana, Inactivo,PRO1379,CA1379
PA1380,Santa Rosa, Inactivo,PRO1380,CA1380
PA1381,Santa Rosa,Activo,PRO1381,CA1381
PA1382,San Isidro,Activo,PRO1382,CA1382
PA1383,Santa Rosa, Inactivo,PRO1383,CA1383
PA1384,Valle, Inactivo,PRO1384,CA1384
PA1385,La Libertad,Activo,PRO1385,CA1385
PA1386,Tambo, Inactivo,PRO1386,CA1386
PA1387,Santa Rosa,Activo,PRO1387,CA1387
PA1388,Valle, Inactivo,PRO1388,CA1388
PA1389,La Libertad,Activo,PRO1389,CA1389
PA1390,Valle, Inactivo,PRO1390,CA1390
PA1391,Santa Ana, Inactivo,PRO1391,CA1391
PA1392,San Isidro,Activo,PRO1392,CA1392
PA1393,Santa Ana, Inactivo,PRO1393,CA1393
PA1394,Santa Ana,Activo,PRO1394,CA1394
PA1395,Tambo,Activo,PRO1395,CA1395
PA1396,Valle, Inactivo,PRO1396,CA1396
PA1397,Valle,Activo,PRO1397,CA1397
PA1398,Valle, Inactivo,PRO1398,CA1398
PA1399,La Libertad,Activo,PRO1399,CA1399
PA1400,Santa Rosa,Activo,PRO1400,CA1400
PA1401,Valle, Inactivo,PRO1401,CA1401
PA1402,Valle,Activo,PRO1402,CA1402
PA1403,Valle,Activo,PRO1403,CA1403
PA1404,Santa Rosa, Inactivo,PRO1404,CA1404
PA1405,La Libertad, Inactivo,PRO1405,CA1405
PA1406,La Libertad,Activo,PRO1406,CA1406
PA1407,Valle, Inactivo,PRO1407,CA1407
PA1408,Santa Ana,Activo,PRO1408,CA1408
PA1409,Valle,Activo,PRO1409,CA1409
PA1410,San Isidro,Activo,PRO1410,CA1410
PA1411,Valle,Activo,PRO1411,CA1411
PA1412,Valle,Activo,PRO1412,CA1412
PA1413,Santa Ana, Inactivo,PRO1413,CA1413
PA1414,San Isidro,Activo,PRO1414,CA1414
PA1415,Santa Ana, Inactivo,PRO1415,CA1415
PA1416,Tambo,Activo,PRO1416,CA1416
PA1417,Santa Ana,Activo,PRO1417,CA1417
PA1418,La Libertad,Activo,PRO1418,CA1418
PA1419,Santa Ana, Inactivo,PRO1419,CA1419
PA1420,Valle,Activo,PRO1420,CA1420
PA1421,Santa Ana, Inactivo,PRO1421,CA1421
PA1422,Valle,Activo,PRO1422,CA1422
PA1423,Santa Rosa,Activo,PRO1423,CA1423
PA1424,Santa Ana,Activo,PRO1424,CA1424
PA1425,San Isidro, Inactivo,PRO1425,CA1425
PA1426,La Libertad,Activo,PRO1426,CA1426
PA1427,San Isidro,Activo,PRO1427,CA1427
PA1428,La Libertad, Inactivo,PRO1428,CA1428
PA1429,San Isidro, Inactivo,PRO1429,CA1429
PA1430,La Libertad,Activo,PRO1430,CA1430
PA1431,Valle, Inactivo,PRO1431,CA1431
PA1432,Valle,Activo,PRO1432,CA1432
PA1433,Santa Rosa,Activo,PRO1433,CA1433
PA1434,Santa Rosa, Inactivo,PRO1434,CA1434
PA1435,Santa Ana, Inactivo,PRO1435,CA1435
PA1436,La Libertad, Inactivo,PRO1436,CA1436
PA1437,Santa Rosa,Activo,PRO1437,CA1437
PA1438,La Libertad,Activo,PRO1438,CA1438
PA1439,La Libertad,Activo,PRO1439,CA1439
PA1440,Tambo,Activo,PRO1440,CA1440
PA1441,La Libertad, Inactivo,PRO1441,CA1441
PA1442,Tambo,Activo,PRO1442,CA1442
PA1443,Valle, Inactivo,PRO1443,CA1443
PA1444,La Libertad, Inactivo,PRO1444,CA1444
PA1445,San Isidro, Inactivo,PRO1445,CA1445
PA1446,Santa Ana, Inactivo,PRO1446,CA1446
PA1447,Valle, Inactivo,PRO1447,CA1447
PA1448,Santa Ana, Inactivo,PRO1448,CA1448
PA1449,La Libertad, Inactivo,PRO1449,CA1449
PA1450,La Libertad, Inactivo,PRO1450,CA1450
PA1451,San Isidro, Inactivo,PRO1451,CA1451
PA1452,Valle, Inactivo,PRO1452,CA1452
PA1453,San Isidro,Activo,PRO1453,CA1453
PA1454,Santa Ana,Activo,PRO1454,CA1454
PA1455,Santa Ana, Inactivo,PRO1455,CA1455
PA1456,Santa Rosa, Inactivo,PRO1456,CA1456
PA1457,Santa Ana,Activo,PRO1457,CA1457
PA1458,La Libertad,Activo,PRO1458,CA1458
PA1459,Santa Ana,Activo,PRO1459,CA1459
PA1460,Tambo, Inactivo,PRO1460,CA1460
PA1461,San Isidro,Activo,PRO1461,CA1461
PA1462,Santa Ana,Activo,PRO1462,CA1462
PA1463,Tambo, Inactivo,PRO1463,CA1463
PA1464,Santa Ana,Activo,PRO1464,CA1464
PA1465,San Isidro,Activo,PRO1465,CA1465
PA1466,Santa Ana, Inactivo,PRO1466,CA1466
PA1467,La Libertad,Activo,PRO1467,CA1467
PA1468,Santa Ana, Inactivo,PRO1468,CA1468
PA1469,San Isidro, Inactivo,PRO1469,CA1469
PA1470,La Libertad, Inactivo,PRO1470,CA1470
PA1471,Valle,Activo,PRO1471,CA1471
PA1472,Santa Ana, Inactivo,PRO1472,CA1472
PA1473,La Libertad,Activo,PRO1473,CA1473
PA1474,Santa Rosa, Inactivo,PRO1474,CA1474
PA1475,Santa Ana,Activo,PRO1475,CA1475
PA1476,Santa Ana, Inactivo,PRO1476,CA1476
PA1477,San Isidro, Inactivo,PRO1477,CA1477
PA1478,Tambo, Inactivo,PRO1478,CA1478
PA1479,La Libertad,Activo,PRO1479,CA1479
PA1480,Tambo,Activo,PRO1480,CA1480
PA1481,La Libertad,Activo,PRO1481,CA1481
PA1482,Valle, Inactivo,PRO1482,CA1482
PA1483,Valle, Inactivo,PRO1483,CA1483
PA1484,Tambo, Inactivo,PRO1484,CA1484
PA1485,La Libertad,Activo,PRO1485,CA1485
PA1486,Santa Ana,Activo,PRO1486,CA1486
PA1487,San Isidro,Activo,PRO1487,CA1487
PA1488,Santa Ana,Activo,PRO1488,CA1488
PA1489,San Isidro,Activo,PRO1489,CA1489
PA1490,San Isidro, Inactivo,PRO1490,CA1490
PA1491,San Isidro, Inactivo,PRO1491,CA1491
PA1492,La Libertad, Inactivo,PRO1492,CA1492
PA1493,Santa Rosa,Activo,PRO1493,CA1493
PA1494,Tambo,Activo,PRO1494,CA1494
PA1495,Tambo,Activo,PRO1495,CA1495
PA1496,Santa Ana,Activo,PRO1496,CA1496
PA1497,San Isidro,Activo,PRO1497,CA1497
PA1498,San Isidro, Inactivo,PRO1498,CA1498
PA1499,Valle, Inactivo,PRO1499,CA1499
PA1500,La Libertad,Activo,PRO1500,CA1500
PA1501,Santa Rosa, Inactivo,PRO1501,CA1501
PA1502,Santa Ana,Activo,PRO1502,CA1502
PA1503,Santa Ana, Inactivo,PRO1503,CA1503
PA1504,San Isidro,Activo,PRO1504,CA1504
PA1505,La Libertad,Activo,PRO1505,CA1505
PA1506,Valle,Activo,PRO1506,CA1506
PA1507,Tambo,Activo,PRO1507,CA1507
PA1508,Santa Rosa, Inactivo,PRO1508,CA1508
PA1509,San Isidro, Inactivo,PRO1509,CA1509
PA1510,Valle,Activo,PRO1510,CA1510
PA1511,Santa Ana,Activo,PRO1511,CA1511
PA1512,La Libertad,Activo,PRO1512,CA1512
PA1513,Santa Rosa,Activo,PRO1513,CA1513
PA1514,San Isidro, Inactivo,PRO1514,CA1514
PA1515,San Isidro, Inactivo,PRO1515,CA1515
PA1516,Santa Rosa, Inactivo,PRO1516,CA1516
PA1517,La Libertad,Activo,PRO1517,CA1517
PA1518,Valle,Activo,PRO1518,CA1518
PA1519,Santa Rosa,Activo,PRO1519,CA1519
PA1520,Tambo, Inactivo,PRO1520,CA1520
PA1521,La Libertad, Inactivo,PRO1521,CA1521
PA1522,Santa Rosa, Inactivo,PRO1522,CA1522
PA1523,Santa Ana,Activo,PRO1523,CA1523
PA1524,Santa Ana, Inactivo,PRO1524,CA1524
PA1525,Tambo,Activo,PRO1525,CA1525
PA1526,Tambo, Inactivo,PRO1526,CA1526
PA1527,San Isidro,Activo,PRO1527,CA1527
PA1528,Santa Rosa,Activo,PRO1528,CA1528
PA1529,Santa Rosa, Inactivo,PRO1529,CA1529
PA1530,Tambo, Inactivo,PRO1530,CA1530
PA1531,Tambo, Inactivo,PRO1531,CA1531
PA1532,San Isidro,Activo,PRO1532,CA1532
PA1533,Valle, Inactivo,PRO1533,CA1533
PA1534,La Libertad, Inactivo,PRO1534,CA1534
PA1535,La Libertad,Activo,PRO1535,CA1535
PA1536,Valle,Activo,PRO1536,CA1536
PA1537,Santa Ana,Activo,PRO1537,CA1537
PA1538,Santa Rosa,Activo,PRO1538,CA1538
PA1539,Tambo,Activo,PRO1539,CA1539
PA1540,San Isidro, Inactivo,PRO1540,CA1540
PA1541,San Isidro,Activo,PRO1541,CA1541
PA1542,Valle, Inactivo,PRO1542,CA1542
PA1543,Santa Ana, Inactivo,PRO1543,CA1543
PA1544,Santa Rosa,Activo,PRO1544,CA1544
PA1545,Santa Ana, Inactivo,PRO1545,CA1545
PA1546,Valle, Inactivo,PRO1546,CA1546
PA1547,La Libertad,Activo,PRO1547,CA1547
PA1548,La Libertad, Inactivo,PRO1548,CA1548
PA1549,Valle, Inactivo,PRO1549,CA1549
PA1550,Santa Rosa,Activo,PRO1550,CA1550
PA1551,La Libertad,Activo,PRO1551,CA1551
PA1552,Santa Ana, Inactivo,PRO1552,CA1552
PA1553,San Isidro,Activo,PRO1553,CA1553
PA1554,La Libertad,Activo,PRO1554,CA1554
PA1555,San Isidro, Inactivo,PRO1555,CA1555
PA1556,San Isidro,Activo,PRO1556,CA1556
PA1557,Valle, Inactivo,PRO1557,CA1557
PA1558,La Libertad, Inactivo,PRO1558,CA1558
PA1559,Santa Ana, Inactivo,PRO1559,CA1559
PA1560,San Isidro, Inactivo,PRO1560,CA1560
PA1561,Valle, Inactivo,PRO1561,CA1561
PA1562,Santa Ana, Inactivo,PRO1562,CA1562
PA1563,Santa Ana,Activo,PRO1563,CA1563
PA1564,Valle, Inactivo,PRO1564,CA1564
PA1565,La Libertad,Activo,PRO1565,CA1565
PA1566,La Libertad, Inactivo,PRO1566,CA1566
PA1567,Valle,Activo,PRO1567,CA1567
PA1568,Tambo, Inactivo,PRO1568,CA1568
PA1569,Santa Ana,Activo,PRO1569,CA1569
PA1570,Santa Ana,Activo,PRO1570,CA1570
PA1571,Valle,Activo,PRO1571,CA1571
PA1572,La Libertad,Activo,PRO1572,CA1572
PA1573,Valle, Inactivo,PRO1573,CA1573
PA1574,La Libertad, Inactivo,PRO1574,CA1574
PA1575,Santa Ana, Inactivo,PRO1575,CA1575
PA1576,Valle,Activo,PRO1576,CA1576
PA1577,Valle, Inactivo,PRO1577,CA1577
PA1578,Tambo, Inactivo,PRO1578,CA1578
PA1579,La Libertad, Inactivo,PRO1579,CA1579
PA1580,Santa Ana,Activo,PRO1580,CA1580
PA1581,Santa Rosa,Activo,PRO1581,CA1581
PA1582,Santa Ana, Inactivo,PRO1582,CA1582
PA1583,Tambo,Activo,PRO1583,CA1583
PA1584,Santa Ana, Inactivo,PRO1584,CA1584
PA1585,La Libertad, Inactivo,PRO1585,CA1585
PA1586,Santa Ana,Activo,PRO1586,CA1586
PA1587,San Isidro, Inactivo,PRO1587,CA1587
PA1588,Valle,Activo,PRO1588,CA1588
PA1589,Valle, Inactivo,PRO1589,CA1589
PA1590,Tambo, Inactivo,PRO1590,CA1590
PA1591,San Isidro,Activo,PRO1591,CA1591
PA1592,Santa Rosa,Activo,PRO1592,CA1592
PA1593,Tambo,Activo,PRO1593,CA1593
PA1594,Santa Ana, Inactivo,PRO1594,CA1594
PA1595,Valle, Inactivo,PRO1595,CA1595
PA1596,Valle,Activo,PRO1596,CA1596
PA1597,Santa Ana, Inactivo,PRO1597,CA1597
PA1598,Valle, Inactivo,PRO1598,CA1598
PA1599,San Isidro,Activo,PRO1599,CA1599
PA1600,La Libertad,Activo,PRO1600,CA1600
PA1601,San Isidro, Inactivo,PRO1601,CA1601
PA1602,La Libertad, Inactivo,PRO1602,CA1602
PA1603,San Isidro, Inactivo,PRO1603,CA1603
PA1604,Valle,Activo,PRO1604,CA1604
PA1605,La Libertad,Activo,PRO1605,CA1605
PA1606,Santa Ana, Inactivo,PRO1606,CA1606
PA1607,San Isidro, Inactivo,PRO1607,CA1607
PA1608,Valle, Inactivo,PRO1608,CA1608
PA1609,San Isidro,Activo,PRO1609,CA1609
PA1610,Tambo,Activo,PRO1610,CA1610
PA1611,Santa Rosa,Activo,PRO1611,CA1611
PA1612,San Isidro,Activo,PRO1612,CA1612
PA1613,Valle,Activo,PRO1613,CA1613
PA1614,San Isidro,Activo,PRO1614,CA1614
PA1615,Santa Ana, Inactivo,PRO1615,CA1615
PA1616,Santa Ana,Activo,PRO1616,CA1616
PA1617,Valle, Inactivo,PRO1617,CA1617
PA1618,Tambo,Activo,PRO1618,CA1618
PA1619,Valle,Activo,PRO1619,CA1619
PA1620,Valle,Activo,PRO1620,CA1620
PA1621,Tambo, Inactivo,PRO1621,CA1621
PA1622,San Isidro,Activo,PRO1622,CA1622
PA1623,Tambo, Inactivo,PRO1623,CA1623
PA1624,Santa Rosa,Activo,PRO1624,CA1624
PA1625,La Libertad,Activo,PRO1625,CA1625
PA1626,Tambo,Activo,PRO1626,CA1626
PA1627,San Isidro, Inactivo,PRO1627,CA1627
PA1628,La Libertad, Inactivo,PRO1628,CA1628
PA1629,Santa Rosa, Inactivo,PRO1629,CA1629
PA1630,Valle,Activo,PRO1630,CA1630
PA1631,San Isidro,Activo,PRO1631,CA1631
PA1632,Tambo, Inactivo,PRO1632,CA1632
PA1633,Santa Ana,Activo,PRO1633,CA1633
PA1634,San Isidro,Activo,PRO1634,CA1634
PA1635,Valle, Inactivo,PRO1635,CA1635
PA1636,Santa Ana,Activo,PRO1636,CA1636
PA1637,La Libertad,Activo,PRO1637,CA1637
PA1638,Valle, Inactivo,PRO1638,CA1638
PA1639,San Isidro, Inactivo,PRO1639,CA1639
PA1640,Tambo,Activo,PRO1640,CA1640
PA1641,Tambo,Activo,PRO1641,CA1641
PA1642,Santa Ana, Inactivo,PRO1642,CA1642
PA1643,La Libertad, Inactivo,PRO1643,CA1643
PA1644,San Isidro, Inactivo,PRO1644,CA1644
PA1645,La Libertad,Activo,PRO1645,CA1645
PA1646,Santa Rosa, Inactivo,PRO1646,CA1646
PA1647,San Isidro,Activo,PRO1647,CA1647
PA1648,Valle,Activo,PRO1648,CA1648
PA1649,La Libertad,Activo,PRO1649,CA1649
PA1650,San Isidro,Activo,PRO1650,CA1650
PA1651,Santa Ana, Inactivo,PRO1651,CA1651
PA1652,Santa Ana,Activo,PRO1652,CA1652
PA1653,Tambo, Inactivo,PRO1653,CA1653
PA1654,La Libertad, Inactivo,PRO1654,CA1654
PA1655,Santa Ana,Activo,PRO1655,CA1655
PA1656,La Libertad,Activo,PRO1656,CA1656
PA1657,Valle,Activo,PRO1657,CA1657
PA1658,Santa Rosa, Inactivo,PRO1658,CA1658
PA1659,Santa Rosa,Activo,PRO1659,CA1659
PA1660,Santa Ana, Inactivo,PRO1660,CA1660
PA1661,Valle, Inactivo,PRO1661,CA1661
PA1662,San Isidro, Inactivo,PRO1662,CA1662
PA1663,Santa Ana,Activo,PRO1663,CA1663
PA1664,Santa Rosa,Activo,PRO1664,CA1664
PA1665,Santa Ana, Inactivo,PRO1665,CA1665
PA1666,San Isidro,Activo,PRO1666,CA1666
PA1667,San Isidro,Activo,PRO1667,CA1667
PA1668,San Isidro, Inactivo,PRO1668,CA1668
PA1669,Santa Rosa, Inactivo,PRO1669,CA1669
PA1670,San Isidro,Activo,PRO1670,CA1670
PA1671,La Libertad, Inactivo,PRO1671,CA1671
PA1672,San Isidro, Inactivo,PRO1672,CA1672
PA1673,Valle,Activo,PRO1673,CA1673
PA1674,Santa Ana,Activo,PRO1674,CA1674
PA1675,Valle, Inactivo,PRO1675,CA1675
PA1676,Valle, Inactivo,PRO1676,CA1676
PA1677,Santa Ana,Activo,PRO1677,CA1677
PA1678,San Isidro, Inactivo,PRO1678,CA1678
PA1679,La Libertad,Activo,PRO1679,CA1679
PA1680,San Isidro, Inactivo,PRO1680,CA1680
PA1681,La Libertad, Inactivo,PRO1681,CA1681
PA1682,Santa Ana, Inactivo,PRO1682,CA1682
PA1683,San Isidro,Activo,PRO1683,CA1683
PA1684,La Libertad,Activo,PRO1684,CA1684
PA1685,Santa Ana,Activo,PRO1685,CA1685
PA1686,Santa Ana,Activo,PRO1686,CA1686
PA1687,San Isidro, Inactivo,PRO1687,CA1687
PA1688,Santa Ana,Activo,PRO1688,CA1688
PA1689,San Isidro,Activo,PRO1689,CA1689
PA1690,Valle,Activo,PRO1690,CA1690
PA1691,Valle, Inactivo,PRO1691,CA1691
PA1692,Valle,Activo,PRO1692,CA1692
PA1693,San Isidro,Activo,PRO1693,CA1693
PA1694,San Isidro, Inactivo,PRO1694,CA1694
PA1695,Santa Rosa,Activo,PRO1695,CA1695
PA1696,Santa Rosa,Activo,PRO1696,CA1696
PA1697,San Isidro,Activo,PRO1697,CA1697
PA1698,Valle,Activo,PRO1698,CA1698
PA1699,La Libertad,Activo,PRO1699,CA1699
PA1700,Valle,Activo,PRO1700,CA1700
PA1701,San Isidro,Activo,PRO1701,CA1701
PA1702,San Isidro,Activo,PRO1702,CA1702
PA1703,Valle, Inactivo,PRO1703,CA1703
PA1704,Valle, Inactivo,PRO1704,CA1704
PA1705,San Isidro, Inactivo,PRO1705,CA1705
PA1706,Valle,Activo,PRO1706,CA1706
PA1707,Valle,Activo,PRO1707,CA1707
PA1708,Santa Ana, Inactivo,PRO1708,CA1708
PA1709,Valle, Inactivo,PRO1709,CA1709
PA1710,Valle,Activo,PRO1710,CA1710
PA1711,Santa Rosa, Inactivo,PRO1711,CA1711
PA1712,Valle, Inactivo,PRO1712,CA1712
PA1713,Santa Rosa, Inactivo,PRO1713,CA1713
PA1714,Santa Ana,Activo,PRO1714,CA1714
PA1715,Santa Ana, Inactivo,PRO1715,CA1715
PA1716,Valle, Inactivo,PRO1716,CA1716
PA1717,Santa Ana,Activo,PRO1717,CA1717
PA1718,Valle,Activo,PRO1718,CA1718
PA1719,San Isidro,Activo,PRO1719,CA1719
PA1720,Santa Ana,Activo,PRO1720,CA1720
PA1721,La Libertad,Activo,PRO1721,CA1721
PA1722,San Isidro, Inactivo,PRO1722,CA1722
PA1723,San Isidro, Inactivo,PRO1723,CA1723
PA1724,Santa Ana,Activo,PRO1724,CA1724
PA1725,La Libertad,Activo,PRO1725,CA1725
PA1726,Santa Rosa, Inactivo,PRO1726,CA1726
PA1727,Tambo,Activo,PRO1727,CA1727
PA1728,Valle, Inactivo,PRO1728,CA1728
PA1729,Santa Ana, Inactivo,PRO1729,CA1729
PA1730,La Libertad,Activo,PRO1730,CA1730
PA1731,Santa Ana,Activo,PRO1731,CA1731
PA1732,Tambo, Inactivo,PRO1732,CA1732
PA1733,Santa Ana, Inactivo,PRO1733,CA1733
PA1734,La Libertad,Activo,PRO1734,CA1734
PA1735,Santa Rosa, Inactivo,PRO1735,CA1735
PA1736,La Libertad,Activo,PRO1736,CA1736
PA1737,Santa Ana, Inactivo,PRO1737,CA1737
PA1738,San Isidro, Inactivo,PRO1738,CA1738
PA1739,La Libertad,Activo,PRO1739,CA1739
PA1740,La Libertad,Activo,PRO1740,CA1740
PA1741,Valle,Activo,PRO1741,CA1741
PA1742,Santa Ana,Activo,PRO1742,CA1742
PA1743,Santa Ana, Inactivo,PRO1743,CA1743
PA1744,La Libertad,Activo,PRO1744,CA1744
PA1745,San Isidro,Activo,PRO1745,CA1745
PA1746,Valle,Activo,PRO1746,CA1746
PA1747,San Isidro,Activo,PRO1747,CA1747
PA1748,Valle,Activo,PRO1748,CA1748
PA1749,Valle,Activo,PRO1749,CA1749
PA1750,Tambo, Inactivo,PRO1750,CA1750
PA1751,San Isidro,Activo,PRO1751,CA1751
PA1752,Tambo,Activo,PRO1752,CA1752
PA1753,San Isidro, Inactivo,PRO1753,CA1753
PA1754,Santa Ana,Activo,PRO1754,CA1754
PA1755,Valle,Activo,PRO1755,CA1755
PA1756,Santa Rosa, Inactivo,PRO1756,CA1756
PA1757,Tambo, Inactivo,PRO1757,CA1757
PA1758,La Libertad,Activo,PRO1758,CA1758
PA1759,Tambo,Activo,PRO1759,CA1759
PA1760,La Libertad,Activo,PRO1760,CA1760
PA1761,Valle, Inactivo,PRO1761,CA1761
PA1762,Valle,Activo,PRO1762,CA1762
PA1763,San Isidro, Inactivo,PRO1763,CA1763
PA1764,Valle,Activo,PRO1764,CA1764
PA1765,La Libertad, Inactivo,PRO1765,CA1765
PA1766,La Libertad, Inactivo,PRO1766,CA1766
PA1767,Valle, Inactivo,PRO1767,CA1767
PA1768,Tambo,Activo,PRO1768,CA1768
PA1769,La Libertad,Activo,PRO1769,CA1769
PA1770,Valle,Activo,PRO1770,CA1770
PA1771,La Libertad,Activo,PRO1771,CA1771
PA1772,Valle,Activo,PRO1772,CA1772
PA1773,La Libertad, Inactivo,PRO1773,CA1773
PA1774,La Libertad, Inactivo,PRO1774,CA1774
PA1775,Tambo,Activo,PRO1775,CA1775
PA1776,Valle,Activo,PRO1776,CA1776
PA1777,Santa Ana, Inactivo,PRO1777,CA1777
PA1778,Santa Ana, Inactivo,PRO1778,CA1778
PA1779,Tambo, Inactivo,PRO1779,CA1779
PA1780,San Isidro,Activo,PRO1780,CA1780
PA1781,Santa Rosa,Activo,PRO1781,CA1781
PA1782,Santa Rosa,Activo,PRO1782,CA1782
PA1783,San Isidro, Inactivo,PRO1783,CA1783
PA1784,Tambo, Inactivo,PRO1784,CA1784
PA1785,San Isidro,Activo,PRO1785,CA1785
PA1786,La Libertad,Activo,PRO1786,CA1786
PA1787,Valle,Activo,PRO1787,CA1787
PA1788,La Libertad,Activo,PRO1788,CA1788
PA1789,Santa Ana, Inactivo,PRO1789,CA1789
PA1790,La Libertad, Inactivo,PRO1790,CA1790
PA1791,Santa Rosa,Activo,PRO1791,CA1791
PA1792,Tambo, Inactivo,PRO1792,CA1792
PA1793,Santa Rosa,Activo,PRO1793,CA1793
PA1794,San Isidro, Inactivo,PRO1794,CA1794
PA1795,Tambo, Inactivo,PRO1795,CA1795
PA1796,Tambo,Activo,PRO1796,CA1796
PA1797,Santa Rosa,Activo,PRO1797,CA1797
PA1798,Valle,Activo,PRO1798,CA1798
PA1799,Tambo,Activo,PRO1799,CA1799
PA1800,San Isidro, Inactivo,PRO1800,CA1800
PA1801,San Isidro, Inactivo,PRO1801,CA1801
PA1802,Santa Ana,Activo,PRO1802,CA1802
PA1803,Santa Ana,Activo,PRO1803,CA1803
PA1804,La Libertad, Inactivo,PRO1804,CA1804
PA1805,Tambo,Activo,PRO1805,CA1805
PA1806,La Libertad, Inactivo,PRO1806,CA1806
PA1807,Valle, Inactivo,PRO1807,CA1807
PA1808,Valle,Activo,PRO1808,CA1808
PA1809,Santa Ana,Activo,PRO1809,CA1809
PA1810,Valle, Inactivo,PRO1810,CA1810
PA1811,Santa Rosa, Inactivo,PRO1811,CA1811
PA1812,Tambo, Inactivo,PRO1812,CA1812
PA1813,Valle,Activo,PRO1813,CA1813
PA1814,La Libertad,Activo,PRO1814,CA1814
PA1815,La Libertad, Inactivo,PRO1815,CA1815
PA1816,Valle, Inactivo,PRO1816,CA1816
PA1817,La Libertad,Activo,PRO1817,CA1817
PA1818,La Libertad, Inactivo,PRO1818,CA1818
PA1819,Tambo, Inactivo,PRO1819,CA1819
PA1820,La Libertad, Inactivo,PRO1820,CA1820
PA1821,Valle, Inactivo,PRO1821,CA1821
PA1822,La Libertad,Activo,PRO1822,CA1822
PA1823,Santa Ana, Inactivo,PRO1823,CA1823
PA1824,La Libertad, Inactivo,PRO1824,CA1824
PA1825,San Isidro, Inactivo,PRO1825,CA1825
PA1826,La Libertad, Inactivo,PRO1826,CA1826
PA1827,Santa Rosa,Activo,PRO1827,CA1827
PA1828,San Isidro,Activo,PRO1828,CA1828
PA1829,Tambo,Activo,PRO1829,CA1829
PA1830,Santa Ana, Inactivo,PRO1830,CA1830
PA1831,Valle,Activo,PRO1831,CA1831
PA1832,Valle, Inactivo,PRO1832,CA1832
PA1833,San Isidro,Activo,PRO1833,CA1833
PA1834,Santa Rosa, Inactivo,PRO1834,CA1834
PA1835,Santa Rosa, Inactivo,PRO1835,CA1835
PA1836,La Libertad, Inactivo,PRO1836,CA1836
PA1837,San Isidro, Inactivo,PRO1837,CA1837
PA1838,Valle, Inactivo,PRO1838,CA1838
PA1839,Santa Ana, Inactivo,PRO1839,CA1839
PA1840,San Isidro, Inactivo,PRO1840,CA1840
