AMT644,02/08/2003,825,2000,12,24
AMT645,30/03/2020,3589,1200,8,36
AMT646,21/02/2002,4273,2000,8,36
AMT647,29/08/2020,4245,2000,8,24
AMT648,25/09/2016,4145,2000,10,24
AMT649,28/07/2007,333,1200,8,24
AMT650,01/11/2011,3505,2000,8,48
AMT651,05/05/2010,2525,1200,12,48
AMT652,21/06/2008,2189,2000,8,36
AMT653,28/12/2010,4797,1200,8,24
AMT654,09/03/2016,4605,2000,10,36
AMT655,05/05/2008,1745,2000,8,24
AMT656,30/04/2020,61,1200,12,24
AMT657,24/12/2015,4809,1200,12,48
AMT658,21/04/2006,3725,600,10,24
AMT659,18/06/2012,813,2000,10,24
AMT660,25/04/2000,669,1200,10,36
AMT661,28/11/2009,573,2000,8,36
AMT662,14/04/2007,2841,600,8,24
AMT663,20/05/2014,3957,1200,10,24
AMT664,03/12/2020,4633,2000,10,24
AMT665,08/10/2014,57,1200,12,48
AMT666,03/09/2015,3849,2000,8,24
AMT667,23/06/2006,357,2000,8,24
AMT668,10/10/2012,1513,1200,8,36
AMT669,11/03/2015,2101,2000,8,24
AMT670,12/07/2007,2861,2000,8,36
AMT671,19/08/2017,2921,1200,12,24
AMT672,29/04/2012,3061,1200,12,24
AMT673,03/03/2001,3081,2000,8,36
AMT674,03/12/2002,4425,1200,10,36
AMT675,17/10/2008,1893,1200,8,36
AMT676,30/12/2021,33,1200,8,24
AMT677,14/02/2012,1781,2000,8,24
AMT678,12/09/2019,3125,2000,10,24
AMT679,16/08/2005,4709,2000,8,24
AMT680,12/04/2007,3737,1200,8,24
AMT681,14/06/2021,1377,1200,8,24
AMT682,05/04/2002,4073,1200,10,36
AMT683,06/12/2007,4873,2000,8,24
AMT684,24/01/2008,3049,1200,10,48
AMT685,09/12/2016,485,2000,10,24
AMT686,13/02/2014,3621,1200,8,36
AMT687,23/11/2005,705,1200,8,24
AMT688,13/08/2012,3937,2000,12,24
AMT689,20/05/2013,2541,1200,8,24
AMT690,15/11/2015,977,1200,10,24
AMT691,10/11/2010,1233,2000,8,48
AMT692,13/06/2019,2845,1200,8,36
AMT693,04/03/2017,4377,2000,10,24
AMT694,07/03/2016,3669,2000,8,24
AMT695,31/05/2008,2253,1200,8,36
AMT696,02/05/2011,989,2000,8,36
AMT697,14/06/2020,3349,2000,8,48
AMT698,16/12/2002,2025,2000,12,24
AMT699,21/07/2001,3357,2000,8,36
AMT700,15/07/2015,3689,1200,10,24
AMT701,22/12/2015,3277,1200,12,24
AMT702,03/11/2000,2033,1200,8,24
AMT703,31/12/2016,2105,2000,10,36
AMT704,02/11/2013,2349,1200,10,36
AMT705,23/12/2020,573,2000,8,24
AMT706,15/04/2017,3705,2000,8,36
AMT707,05/09/2019,4309,2000,8,24
AMT708,24/04/2013,2121,1200,12,36
AMT709,15/09/2016,273,2000,12,24
AMT710,04/03/2003,3613,1200,8,36
AMT711,07/07/2018,4817,1200,10,36
AMT712,11/09/2008,737,1200,8,24
AMT713,09/11/2019,2733,2000,8,36
AMT714,06/11/2018,3909,600,10,48
AMT715,25/07/2014,3169,2000,8,36
AMT716,23/11/2006,3289,1200,12,24
AMT717,08/09/2019,4629,2000,10,36
AMT718,18/04/2003,1605,600,12,36
AMT719,28/03/2009,561,1200,8,36
AMT720,26/04/2001,549,1200,10,24
AMT721,09/04/2019,4905,1200,12,24
AMT722,12/07/2012,1661,600,8,24
AMT723,12/07/2021,1097,600,8,24
AMT724,09/04/2012,2677,1200,8,48
AMT725,25/01/2021,13,2000,12,36
AMT726,17/07/2018,941,1200,8,24
AMT727,12/06/2014,3593,2000,8,24
AMT728,19/05/2009,1757,1200,12,24
AMT729,08/08/2006,4893,2000,10,36
AMT730,10/01/2020,1057,2000,8,36
AMT731,24/08/2006,681,2000,8,24
AMT732,08/05/2004,1129,1200,8,24
AMT733,15/06/2011,809,1200,10,48
AMT734,03/10/2021,537,1200,12,36
AMT735,01/04/2002,4097,1200,8,36
AMT736,12/06/2016,1345,1200,8,24
AMT737,16/02/2011,2949,1200,8,24
AMT738,22/03/2016,2249,1200,10,36
AMT739,30/04/2005,497,2000,12,24
AMT740,02/01/2004,2861,2000,8,24
AMT741,21/04/2003,4133,2000,10,36
AMT742,23/03/2009,1301,600,10,24
AMT743,17/12/2013,2553,1200,8,24
AMT744,15/07/2019,1497,1200,10,24
AMT745,04/11/2015,2985,1200,10,36
AMT746,07/07/2000,617,1200,10,24
AMT747,08/11/2012,1921,1200,10,36
AMT748,19/06/2009,1325,2000,10,36
AMT749,16/10/2019,545,1200,8,24
AMT750,29/08/2012,1345,600,8,36
AMT751,15/02/2003,2989,1200,8,24
AMT752,16/09/2002,3765,1200,10,36
AMT753,22/05/2008,3433,2000,8,36
AMT754,29/03/2015,637,2000,12,36
AMT755,11/04/2004,2709,1200,8,24
AMT756,13/10/2020,4921,1200,8,36
AMT757,31/08/2003,3209,2000,8,36
AMT758,24/01/2004,321,1200,10,36
AMT759,09/05/2011,2253,2000,10,24
AMT760,08/09/2008,761,2000,8,48
AMT761,16/12/2012,3373,2000,10,24
AMT762,14/09/2014,1125,600,10,36
AMT763,02/05/2020,4265,2000,10,36
AMT764,02/05/2018,3529,1200,8,36
AMT765,29/10/2010,1701,2000,8,24
AMT766,12/02/2005,3385,1200,10,36
AMT767,16/03/2002,1397,2000,10,36
AMT768,02/03/2009,2825,1200,8,36
AMT769,28/09/2013,3085,600,10,36
AMT770,11/07/2001,2961,2000,8,36
AMT771,13/12/2020,1713,2000,12,24
AMT772,27/08/2013,4441,1200,10,36
AMT773,18/07/2004,3037,2000,10,36
AMT774,19/09/2012,4773,2000,12,24
AMT775,10/05/2001,1525,1200,10,36
AMT776,18/07/2008,65,1200,10,36
AMT777,15/06/2013,2689,1200,12,36
AMT778,17/08/2009,3157,2000,8,36
AMT779,02/12/2015,4113,2000,8,36
AMT780,13/07/2002,773,1200,8,24
AMT781,12/12/2011,4717,1200,10,24
AMT782,07/05/2004,3409,1200,10,24
AMT783,17/05/2019,1349,2000,10,36
AMT784,17/09/2002,2877,1200,12,24
AMT785,26/04/2018,1093,2000,8,24
AMT786,17/09/2006,3753,1200,12,36
AMT787,09/08/2012,4813,600,10,24
AMT788,18/07/2014,737,2000,12,36
AMT789,16/01/2012,4897,600,10,36
AMT790,17/06/2011,2077,2000,10,36
AMT791,27/02/2000,4597,1200,8,36
AMT792,03/06/2005,1885,1200,10,48
AMT793,27/07/2018,4645,2000,10,36
AMT794,29/04/2010,2185,1200,10,48
AMT795,02/12/2020,1705,1200,12,36
AMT796,23/11/2008,901,2000,8,36
AMT797,23/05/2007,2209,1200,8,24
AMT798,18/09/2006,4081,2000,8,24
AMT799,01/11/2018,4561,1200,10,36
AMT800,20/02/2017,3333,1200,8,24
AMT801,08/12/2018,2693,1200,8,24
AMT802,03/06/2017,3513,1200,12,36
AMT803,28/04/2020,4669,600,12,24
AMT804,23/12/2016,1197,2000,8,48
AMT805,27/01/2004,133,2000,8,36
AMT806,25/08/2018,653,2000,8,36
AMT807,28/01/2000,4637,2000,8,24
AMT808,05/04/2018,2517,1200,12,36
AMT809,27/06/2014,3289,2000,10,36
AMT810,20/05/2019,669,2000,8,36
AMT811,06/08/2015,3465,2000,8,36
AMT812,18/11/2010,4325,2000,12,24
AMT813,26/11/2005,3297,1200,8,24
AMT814,06/11/2020,3649,1200,8,24
AMT815,21/01/2016,825,1200,8,24
AMT816,29/03/2021,1933,1200,8,24
AMT817,20/02/2002,973,1200,12,36
AMT818,27/01/2006,881,1200,12,24
AMT819,01/02/2002,3617,1200,8,24
AMT820,16/04/2003,329,2000,8,36
AMT821,15/12/2007,4385,1200,10,36
AMT822,29/07/2006,965,2000,12,36
AMT823,20/09/2016,4593,1200,10,36
AMT824,14/11/2000,3793,1200,12,24
AMT825,25/01/2008,2117,2000,8,48
AMT826,04/06/2021,4577,1200,8,48
AMT827,21/03/2012,2545,1200,8,36
AMT828,07/06/2016,4877,1200,8,24
AMT829,22/11/2012,2549,1200,10,24
AMT830,07/04/2018,797,1200,8,24
AMT831,09/02/2014,2053,1200,12,36
AMT832,19/09/2004,2525,1200,12,36
AMT833,10/08/2015,1869,600,8,36
AMT834,29/03/2020,1161,2000,10,36
AMT835,26/01/2021,3381,1200,10,24
AMT836,28/04/2013,3477,600,8,36
AMT837,06/09/2013,4733,2000,8,24
AMT838,05/11/2018,1433,1200,8,36
AMT839,03/11/2006,653,1200,10,24
AMT840,01/07/2002,1505,1200,10,36
AMT841,12/03/2013,2681,1200,10,48
AMT842,10/04/2008,1073,2000,12,36
AMT843,13/12/2005,2177,600,8,36
AMT844,08/09/2013,769,2000,8,36
AMT845,06/05/2017,1077,2000,8,36
AMT846,06/06/2009,3081,2000,10,36
AMT847,16/02/2014,789,2000,8,24
AMT848,22/07/2004,3761,1200,8,24
AMT849,26/05/2005,4017,2000,8,24
AMT850,26/03/2008,1505,2000,8,36
AMT851,22/12/2007,3417,1200,10,48
AMT852,22/05/2006,4745,600,10,24
AMT853,26/04/2020,1817,2000,8,24
AMT854,01/09/2019,785,2000,12,36
AMT855,04/08/2016,1381,1200,8,24
AMT856,01/06/2011,2025,600,12,24
AMT857,31/10/2020,1441,600,8,24
AMT858,30/09/2008,4925,2000,10,36
AMT859,08/04/2007,2153,1200,12,24
AMT860,06/11/2010,2109,2000,10,36
AMT861,26/07/2001,813,1200,8,36
AMT862,24/08/2016,4885,2000,10,36
AMT863,16/06/2001,729,1200,12,36
AMT864,09/03/2003,4969,1200,10,24
AMT865,25/06/2019,1741,2000,8,36
AMT866,30/01/2016,4461,2000,12,24
AMT867,15/03/2011,2213,2000,12,36
AMT868,16/03/2013,1641,600,8,36
AMT869,25/10/2019,677,2000,12,24
AMT870,26/05/2014,3901,2000,12,24
AMT871,02/06/2018,2893,1200,10,36
AMT872,20/11/2002,777,1200,10,48
AMT873,24/10/2002,77,2000,10,24
AMT874,20/12/2005,2713,1200,8,36
AMT875,22/09/2016,593,2000,8,36
AMT876,08/08/2007,3817,2000,8,48
AMT877,28/07/2020,2773,1200,8,36
AMT878,23/10/2007,1617,1200,8,48
AMT879,04/05/2008,4821,1200,12,36
AMT880,23/06/2011,2821,1200,12,36
AMT881,02/03/2012,4021,600,8,36
AMT882,23/12/2016,1301,1200,8,36
AMT883,06/08/2018,4973,1200,10,24
AMT884,20/03/2013,4541,1200,8,24
AMT885,03/05/2014,2029,2000,12,48
AMT886,02/07/2001,1345,2000,8,24
AMT887,12/06/2011,3017,1200,8,48
AMT888,26/08/2008,2213,1200,12,36
AMT889,11/05/2021,4941,1200,8,24
AMT890,01/12/2019,2469,1200,10,48
AMT891,28/02/2005,2309,2000,10,48
AMT892,28/01/2019,4937,2000,8,24
AMT893,13/03/2013,425,2000,8,36
AMT894,19/03/2010,3653,2000,12,24
AMT895,05/06/2009,1285,2000,12,24
AMT896,02/08/2004,2745,600,12,24
AMT897,04/09/2016,3413,1200,12,48
AMT898,05/12/2003,2569,600,8,24
AMT899,04/02/2017,2525,1200,8,36
AMT900,28/01/2008,1169,2000,8,48
AMT901,01/12/2019,4437,2000,10,48
AMT902,28/03/2003,301,1200,10,48
AMT903,04/03/2000,93,2000,12,24
AMT904,15/12/2007,965,1200,8,36
AMT905,23/08/2001,3065,2000,8,24
AMT906,15/06/2010,2913,1200,8,48
AMT907,14/02/2008,1017,1200,10,48
AMT908,02/03/2010,2537,1200,8,24
AMT909,28/04/2009,2309,1200,10,36
AMT910,29/01/2000,401,1200,12,24
AMT911,10/07/2001,2325,2000,8,24
AMT912,03/01/2006,1385,2000,8,36
AMT913,08/08/2016,4773,1200,10,36
AMT914,27/06/2017,4225,600,12,48
AMT915,26/01/2011,4669,2000,8,24
AMT916,22/02/2008,157,1200,8,24
AMT917,14/05/2013,545,1200,8,24
AMT918,14/03/2003,1937,600,8,24
AMT919,05/01/2017,2965,1200,8,36
AMT920,06/02/2003,1905,1200,8,36
AMT921,15/10/2015,3629,1200,8,24
AMT922,22/08/2021,3013,1200,8,36
AMT923,17/12/2009,473,1200,8,24
AMT924,30/01/2000,4581,2000,8,36
AMT925,22/12/2007,3593,600,10,24
AMT926,07/06/2013,497,2000,10,24
AMT927,03/11/2015,4021,1200,8,48
AMT928,23/02/2005,749,600,12,24
AMT929,29/07/2006,4105,1200,8,24
AMT930,31/10/2019,3713,2000,8,36
AMT931,04/02/2005,3757,1200,10,36
AMT932,04/02/2018,2097,1200,8,36
AMT933,24/06/2000,3461,2000,12,24
AMT934,10/04/2006,4973,2000,12,36
AMT935,27/05/2007,2353,2000,8,24
AMT936,14/06/2017,3077,1200,12,24
AMT937,17/02/2003,4197,1200,8,36
AMT938,10/10/2004,1929,2000,10,24
AMT939,06/11/2013,1877,1200,8,36
AMT940,22/02/2020,4717,1200,10,24
AMT941,31/01/2005,421,2000,8,24
AMT942,11/11/2016,4905,2000,8,24
AMT943,02/12/2005,4653,2000,12,36
AMT944,21/09/2003,153,2000,8,36
AMT945,02/12/2000,309,1200,12,24
AMT946,10/01/2013,2889,1200,8,24
AMT947,21/01/2004,3669,1200,8,24
AMT948,13/01/2002,1761,2000,8,36
AMT949,04/08/2014,1437,1200,8,24
AMT950,01/11/2007,3825,600,10,24
AMT951,03/02/2020,1457,1200,12,36
AMT952,08/05/2001,45,1200,8,36
AMT953,12/07/2005,2493,1200,10,36
AMT954,07/06/2009,1453,1200,8,48
AMT955,05/12/2002,2665,600,8,36
AMT956,06/09/2021,1245,2000,10,36
AMT957,16/07/2016,489,1200,8,36
AMT958,23/12/2005,2105,1200,8,24
AMT959,26/06/2012,841,2000,8,36
AMT960,21/09/2017,1053,2000,8,24
AMT961,15/12/2017,3781,2000,8,24
AMT962,04/12/2007,473,2000,10,24
AMT963,25/03/2000,3881,1200,8,24
AMT964,27/11/2006,3709,600,8,36
AMT965,18/05/2016,3589,1200,8,48
AMT966,17/09/2020,397,1200,10,36
AMT967,04/02/2006,3977,2000,8,24
AMT968,22/02/2011,1569,1200,10,36
AMT969,08/08/2007,289,1200,12,36
AMT970,01/02/2012,4017,1200,8,24
AMT971,14/08/2020,3613,1200,8,24
AMT972,03/07/2014,885,2000,12,36
AMT973,31/05/2021,3137,1200,8,36
AMT974,19/05/2006,3609,1200,10,24
AMT975,24/01/2004,421,1200,12,24
AMT976,06/09/2005,2493,600,8,48
AMT977,07/09/2018,1853,2000,10,48
AMT978,01/06/2021,145,1200,8,36
AMT979,01/02/2000,1025,600,12,36
AMT980,18/07/2013,3657,1200,8,24
AMT981,05/02/2012,1957,1200,8,24
AMT982,26/12/2012,1657,2000,8,24
AMT983,28/10/2002,2513,1200,8,36
AMT984,27/11/2003,1161,2000,12,48
AMT985,20/10/2002,1425,1200,12,24
AMT986,18/09/2002,3345,2000,8,24
AMT987,19/10/2014,597,2000,8,36
AMT988,09/06/2019,2853,1200,8,24
AMT989,27/10/2008,2093,1200,10,24
AMT990,23/04/2006,2277,1200,8,24
AMT991,27/02/2007,545,2000,8,24
AMT992,27/06/2011,377,1200,10,36
AMT993,21/04/2016,45,2000,8,48
AMT994,24/09/2014,4729,1200,10,48
AMT995,16/03/2004,3005,2000,10,24
AMT996,25/07/2015,1869,2000,10,24
AMT997,01/05/2021,3965,1200,10,48
AMT998,20/10/2018,3189,600,10,24
AMT999,03/11/2020,2469,1200,12,48
AMT1000,17/08/2014,365,1200,8,24
AMT1001,08/07/2002,1221,1200,8,36
AMT1002,05/01/2002,4973,1200,8,36
AMT1003,01/05/2001,3153,2000,8,36
AMT1004,16/05/2011,1681,2000,12,24
AMT1005,23/05/2008,577,600,12,36
AMT1006,22/10/2011,4173,1200,8,24
AMT1007,20/06/2003,845,2000,8,24
AMT1008,04/03/2010,4161,1200,10,36
AMT1009,20/05/2007,2781,1200,10,24
AMT1010,30/07/2008,1649,2000,8,36
AMT1011,01/03/2020,3189,2000,12,36
AMT1012,22/08/2000,2101,2000,10,36
AMT1013,05/05/2001,4337,2000,10,36
AMT1014,14/02/2003,1165,2000,8,24
AMT1015,15/03/2005,2977,2000,10,36
AMT1016,11/01/2015,389,2000,8,36
AMT1017,09/05/2003,2437,2000,8,24
AMT1018,13/11/2007,3181,1200,8,24
AMT1019,05/07/2003,2905,2000,8,24
AMT1020,13/07/2016,2633,1200,8,36
AMT1021,21/02/2021,3917,1200,12,24
AMT1022,26/11/2001,805,1200,10,48
AMT1023,20/01/2013,2477,1200,8,24
AMT1024,30/04/2013,29,1200,12,48
AMT1025,28/11/2006,4929,2000,12,24
AMT1026,15/05/2009,425,2000,10,36
AMT1027,25/04/2006,3285,2000,8,48
AMT1028,17/03/2020,1329,1200,8,24
AMT1029,18/12/2013,3729,600,10,48
AMT1030,21/02/2004,525,1200,12,36
AMT1031,14/07/2020,4525,2000,10,36
AMT1032,07/02/2005,4233,1200,10,36
AMT1033,03/01/2001,245,1200,10,24
AMT1034,02/04/2015,3369,1200,8,36
AMT1035,02/11/2001,4093,600,8,24
AMT1036,15/08/2001,337,2000,12,24
AMT1037,29/01/2009,1861,2000,8,24
AMT1038,24/12/2019,3477,1200,8,24
AMT1039,06/02/2011,1005,2000,8,48
AMT1040,18/02/2017,169,1200,10,24
AMT1041,08/08/2011,3433,1200,8,48
AMT1042,14/08/2019,3825,2000,12,24
AMT1043,14/07/2014,2845,2000,8,36
AMT1044,31/10/2007,201,1200,8,24
AMT1045,05/01/2007,4321,2000,12,36
AMT1046,03/12/2003,3273,2000,8,48
AMT1047,27/11/2019,1977,2000,8,24
AMT1048,06/09/2009,4949,2000,12,36
AMT1049,22/01/2003,3517,2000,10,24
AMT1050,04/12/2002,3637,1200,8,24
AMT1051,06/01/2008,2929,600,12,36
AMT1052,19/11/2015,697,2000,10,36
AMT1053,30/09/2011,3669,1200,8,24
AMT1054,23/07/2020,1929,600,8,24
AMT1055,16/07/2001,333,1200,12,36
AMT1056,15/02/2013,45,2000,12,24
AMT1057,24/02/2008,2537,1200,10,24
AMT1058,22/04/2005,2233,2000,10,24
AMT1059,20/04/2019,4365,2000,12,24
AMT1060,30/10/2003,749,2000,12,36
AMT1061,18/04/2013,4369,600,8,48
AMT1062,21/03/2003,477,1200,10,36
AMT1063,01/12/2002,3857,2000,10,36
AMT1064,30/04/2010,373,1200,10,24
AMT1065,18/12/2004,3469,2000,8,48
AMT1066,15/11/2010,3925,1200,10,24
AMT1067,04/09/2002,4105,1200,12,36
AMT1068,13/12/2021,4937,2000,8,24
AMT1069,07/11/2001,1889,2000,8,48
AMT1070,03/09/2021,565,2000,8,24
AMT1071,16/05/2004,1397,600,8,36
AMT1072,22/10/2016,4189,1200,12,24
AMT1073,18/04/2017,3053,1200,8,36
AMT1074,24/08/2001,3553,600,8,36
AMT1075,22/02/2013,1721,2000,12,36
AMT1076,20/07/2001,93,600,8,24
AMT1077,17/07/2000,1021,2000,10,36
AMT1078,18/06/2015,1949,1200,8,24
AMT1079,07/06/2005,3425,1200,8,24
AMT1080,19/09/2007,3173,600,10,36
AMT1081,05/09/2014,4325,2000,8,24
AMT1082,29/10/2015,769,2000,12,24
AMT1083,24/10/2014,517,600,12,24
AMT1084,02/10/2014,1413,1200,10,24
AMT1085,22/02/2017,3321,2000,10,24
AMT1086,15/06/2020,3185,2000,12,36
AMT1087,08/02/2013,2697,1200,8,36
AMT1088,09/04/2004,2689,1200,10,36
AMT1089,05/10/2012,3729,1200,8,24
AMT1090,26/01/2010,3905,2000,10,24
AMT1091,22/06/2015,2865,1200,10,24
AMT1092,17/01/2004,2305,1200,10,24
AMT1093,14/02/2004,2401,1200,8,24
AMT1094,15/04/2008,4769,2000,12,24
AMT1095,28/05/2016,1285,1200,8,36
AMT1096,29/12/2017,4525,1200,12,36
AMT1097,30/04/2011,3253,1200,10,24
AMT1098,04/08/2019,1561,600,8,36
AMT1099,23/12/2005,4985,2000,8,36
AMT1100,03/09/2000,2377,1200,8,48
AMT1101,27/05/2003,4993,2000,12,48
AMT1102,22/02/2003,3153,2000,12,24
AMT1103,18/10/2002,2637,2000,10,36
AMT1104,23/12/2008,2505,1200,8,48
AMT1105,21/10/2019,1969,1200,8,24
AMT1106,18/05/2014,2997,1200,8,36
AMT1107,16/02/2005,1325,1200,10,36
AMT1108,08/09/2003,577,1200,8,24
AMT1109,15/08/2001,41,2000,10,24
AMT1110,22/04/2002,2469,2000,8,48
AMT1111,17/09/2007,2061,2000,10,36
AMT1112,07/02/2019,3753,2000,8,36
AMT1113,17/07/2007,173,1200,10,48
AMT1114,31/03/2012,421,1200,8,24
AMT1115,28/09/2019,117,1200,12,36
AMT1116,21/05/2017,3705,1200,10,24
AMT1117,30/11/2001,2845,2000,12,48
AMT1118,27/02/2001,3665,1200,10,24
AMT1119,17/04/2020,3709,1200,10,48
AMT1120,13/11/2018,2445,2000,12,36
AMT1121,01/08/2009,3493,1200,8,36
AMT1122,16/07/2020,1465,2000,8,24
AMT1123,26/02/2014,2277,2000,8,24
AMT1124,15/09/2016,3901,1200,8,36
AMT1125,20/05/2020,1309,2000,12,24
AMT1126,01/11/2009,3577,1200,8,24
AMT1127,27/01/2018,2193,1200,8,24
AMT1128,28/08/2010,4449,2000,8,24
AMT1129,04/12/2007,4821,1200,12,36
AMT1130,23/12/2002,1477,1200,8,36
AMT1131,24/08/2017,1965,1200,8,36
AMT1132,15/10/2003,3461,2000,8,36
AMT1133,16/01/2009,3717,2000,12,24
AMT1134,03/10/2013,3037,2000,10,24
AMT1135,20/09/2021,749,2000,8,36
AMT1136,17/08/2013,1909,1200,10,36
AMT1137,24/06/2002,1069,1200,10,36
AMT1138,10/06/2015,1325,2000,10,24
AMT1139,01/04/2007,4865,2000,12,24
AMT1140,12/11/2016,3385,1200,10,24
AMT1141,23/08/2001,4045,2000,10,48
AMT1142,02/08/2015,961,2000,8,36
AMT1143,21/08/2004,4393,2000,10,48
AMT1144,09/06/2000,4609,1200,8,36
AMT1145,27/07/2006,2205,2000,10,24
AMT1146,04/08/2021,4569,1200,10,24
AMT1147,07/07/2012,3433,1200,8,36
AMT1148,14/02/2008,3697,1200,8,36
AMT1149,04/02/2004,1729,1200,12,36
AMT1150,24/10/2014,389,2000,10,24
AMT1151,16/10/2015,3185,2000,12,36
AMT1152,03/11/2015,2141,2000,10,36
AMT1153,20/11/2015,1181,1200,12,24
AMT1154,30/11/2010,4913,2000,12,24
AMT1155,18/07/2007,4685,2000,8,36
AMT1156,20/04/2000,1465,1200,8,24
AMT1157,09/01/2001,245,2000,8,24
AMT1158,02/03/2001,4361,1200,8,48
AMT1159,31/07/2021,29,1200,12,24
AMT1160,27/04/2007,4665,1200,10,24
AMT1161,01/04/2016,1813,1200,10,36
AMT1162,11/08/2010,4841,1200,8,48
AMT1163,07/12/2015,2161,1200,10,24
AMT1164,25/08/2000,521,1200,8,36
AMT1165,22/06/2002,657,2000,8,24
AMT1166,22/10/2009,2345,1200,8,24
AMT1167,22/08/2011,1553,600,10,24
AMT1168,27/05/2006,2433,2000,10,48
AMT1169,21/07/2008,4081,1200,12,36
AMT1170,02/09/2003,2197,2000,8,36
AMT1171,13/06/2017,2417,2000,12,48
AMT1172,24/10/2015,1169,2000,8,24
AMT1173,16/03/2000,1601,2000,10,36
AMT1174,28/03/2007,4097,2000,8,24
AMT1175,05/05/2014,4737,2000,8,36
AMT1176,09/04/2001,4381,2000,10,24
AMT1177,21/06/2008,2537,2000,8,24
AMT1178,09/09/2013,1165,1200,8,36
AMT1179,30/07/2016,3069,2000,8,24
AMT1180,20/02/2002,4813,2000,8,24
AMT1181,23/04/2016,1849,1200,10,24
AMT1182,07/05/2009,3457,1200,12,36
AMT1183,02/12/2003,4789,2000,8,24
AMT1184,02/08/2003,4841,2000,10,36
AMT1185,19/12/2019,4021,1200,8,36
AMT1186,30/09/2007,1873,1200,8,24
AMT1187,24/12/2020,3393,2000,10,24
AMT1188,08/03/2013,2569,2000,10,24
AMT1189,07/05/2017,1809,2000,8,24
AMT1190,08/06/2005,4853,1200,10,36
AMT1191,22/01/2008,2513,2000,8,24
AMT1192,05/11/2003,3865,1200,8,36
AMT1193,29/07/2021,1453,2000,12,24
AMT1194,07/02/2005,3997,1200,10,24
AMT1195,03/08/2011,597,2000,12,48
AMT1196,30/08/2000,2581,2000,8,24
AMT1197,03/05/2009,4005,1200,10,24
AMT1198,23/02/2020,1505,2000,8,24
AMT1199,06/11/2007,2421,2000,10,36
AMT1200,29/01/2008,4965,1200,8,36
AMT1201,13/01/2021,4729,1200,10,48
AMT1202,07/11/2016,881,1200,8,24
AMT1203,23/05/2010,413,1200,10,36
AMT1204,25/01/2008,2137,2000,8,36
AMT1205,08/07/2015,1585,2000,8,24
AMT1206,14/05/2012,997,2000,8,24
AMT1207,13/03/2000,2185,600,8,24
AMT1208,08/04/2007,3465,1200,10,48
AMT1209,25/01/2004,445,1200,10,24
AMT1210,28/05/2012,1133,2000,10,24
AMT1211,16/04/2020,2173,1200,10,36
AMT1212,22/08/2002,377,1200,8,36
AMT1213,16/02/2011,4713,2000,10,36
AMT1214,29/01/2020,1577,1200,12,24
AMT1215,14/04/2017,1125,1200,12,36
AMT1216,05/11/2020,85,2000,8,36
AMT1217,07/05/2006,4405,1200,12,36
AMT1218,13/02/2015,509,2000,8,36
AMT1219,06/11/2014,2717,1200,8,36
AMT1220,20/11/2014,901,1200,8,36
AMT1221,04/03/2004,1269,2000,10,36
AMT1222,21/08/2016,2677,1200,12,24
AMT1223,26/05/2002,4361,1200,8,48
AMT1224,19/05/2009,769,600,8,24
AMT1225,23/12/2008,2281,2000,8,48
AMT1226,06/05/2008,889,2000,8,24
AMT1227,09/01/2020,3665,2000,8,36
AMT1228,05/01/2017,3037,2000,8,36
AMT1229,11/03/2004,4581,1200,8,24
AMT1230,23/12/2019,4921,1200,10,24
AMT1231,27/12/2006,37,1200,8,36
AMT1232,04/01/2019,1753,1200,10,48
AMT1233,15/12/2006,3105,1200,8,36
AMT1234,14/07/2014,3341,1200,10,36
AMT1235,29/11/2011,3705,2000,12,24
AMT1236,02/01/2018,3105,1200,12,24
AMT1237,07/11/2010,4629,1200,8,24
AMT1238,08/08/2003,17,1200,10,24
AMT1239,24/06/2009,3121,1200,8,24
AMT1240,08/05/2018,1761,600,12,24
AMT1241,15/01/2011,2357,600,8,36
AMT1242,25/05/2013,2837,1200,10,24
AMT1243,31/10/2016,4341,1200,10,24
AMT1244,30/04/2004,2761,2000,8,36
AMT1245,27/10/2013,4381,2000,8,24
AMT1246,16/04/2015,2473,2000,8,36
AMT1247,30/11/2001,3409,2000,8,36
AMT1248,21/04/2008,1917,600,8,36
AMT1249,09/08/2013,3873,2000,8,36
AMT1250,16/04/2019,521,1200,8,36
AMT1251,15/06/2011,3941,1200,8,36
AMT1252,20/03/2015,2225,1200,10,24
AMT1253,14/02/2000,4933,2000,8,36
AMT1254,14/01/2011,697,1200,8,36
AMT1255,20/07/2009,129,1200,10,36
AMT1256,09/03/2007,2297,2000,10,24
AMT1257,18/05/2000,1137,2000,12,24
AMT1258,01/09/2007,2029,2000,8,36
AMT1259,01/02/2002,3789,2000,10,24
AMT1260,17/10/2021,3541,1200,10,36
AMT1261,27/06/2010,3297,2000,8,24
AMT1262,19/09/2011,601,600,8,36
AMT1263,29/07/2009,1601,1200,8,48
AMT1264,16/08/2009,3769,2000,10,36
AMT1265,23/04/2004,4085,2000,12,36
AMT1266,30/07/2003,1337,1200,12,48
AMT1267,08/05/2003,765,2000,8,36
AMT1268,01/06/2016,3521,1200,10,24
AMT1269,13/12/2015,2065,1200,10,48
AMT1270,19/06/2009,3261,2000,12,48
AMT1271,09/03/2001,4113,1200,8,24
AMT1272,09/04/2019,1009,1200,10,36
AMT1273,06/12/2013,1405,2000,8,24
AMT1274,11/06/2002,2581,2000,10,36
AMT1275,28/06/2010,17,2000,8,24
